ltc_nBits: 62.5008        ltc_count: 1          btc_nBits: 62.5008         btc_count: 0          nHeight: 84         2024-04-10 11:18:22
ltc_nBits: 250.003        ltc_count: 1          btc_nBits: 250.003         btc_count: 0          nHeight: 84         2024-04-10 11:18:36
ltc_nBits: inf            ltc_count: 0          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:19:24
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:19:37
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:19:50
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:20:04
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:20:18
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:20:32
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:20:45
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:20:59
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:21:13
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:21:27
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:21:40
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:21:54
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:22:07
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:22:20
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:22:34
ltc_nBits: inf            ltc_count: 1          btc_nBits: inf             btc_count: 0          nHeight: 84         2024-04-10 11:22:48
ltc_nBits: 4.65654e-10    ltc_count: 1          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 2          2024-04-10 13:05:41
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 4          2024-04-10 13:05:41
ltc_nBits: 4.65654e-10    ltc_count: 2          btc_nBits: 4.65654e-10     btc_count: 0          nHeight: 6          2024-04-10 13:05:41
ltc_nBits: 4.65655e-08    ltc_count: 2          btc_nBits: 4.65654e-07     btc_count: 0          nHeight: 8          2024-04-10 13:05:41
ltc_nBits: 9.31313e-07    ltc_count: 2          btc_nBits: 1.86262e-06     btc_count: 0          nHeight: 10         2024-04-10 13:05:41
ltc_nBits: 3.72525e-06    ltc_count: 2          btc_nBits: 7.45051e-06     btc_count: 0          nHeight: 12         2024-04-10 13:05:42
ltc_nBits: 1.49011e-05    ltc_count: 2          btc_nBits: 2.98023e-05     btc_count: 0          nHeight: 14         2024-04-10 13:05:50
ltc_nBits: 5.96045e-05    ltc_count: 1          btc_nBits: 0.000119209     btc_count: 0          nHeight: 14         2024-04-10 13:06:03
ltc_nBits: 0.000238418    ltc_count: 1          btc_nBits: 0.000476836     btc_count: 0          nHeight: 14         2024-04-10 13:06:17
ltc_nBits: 0.000953672    ltc_count: 1          btc_nBits: 0.00190734      btc_count: 0          nHeight: 14         2024-04-10 13:06:30
ltc_nBits: 0.00381469     ltc_count: 1          btc_nBits: 0.00762938      btc_count: 0          nHeight: 14         2024-04-10 13:06:44
ltc_nBits: 0.0152588      ltc_count: 1          btc_nBits: 0.0305175       btc_count: 0          nHeight: 14         2024-04-10 13:06:58
ltc_nBits: 0.061035       ltc_count: 1          btc_nBits: 0.12207         btc_count: 0          nHeight: 14         2024-04-10 13:07:11
ltc_nBits: 0.24414        ltc_count: 1          btc_nBits: 0.48828         btc_count: 0          nHeight: 14         2024-04-10 13:07:25
ltc_nBits: 0.97656        ltc_count: 1          btc_nBits: 1.95312         btc_count: 0          nHeight: 14         2024-04-10 13:07:38
